Filename	Background file	Start point (s)	SNR
common_voice_he_39890645.mp3	noise-free-sound-0725.wav	11.46	3.71
common_voice_he_39890646.mp3	noise-free-sound-0502.wav	35.15	5.54
common_voice_he_39890647.mp3	noise-free-sound-0819.wav	66.27	0.01
common_voice_he_39890653.mp3	noise-free-sound-0451.wav	19.19	5.01
common_voice_he_39890654.mp3	noise-free-sound-0248.wav	4.13	0.63
common_voice_he_39890655.mp3	noise-free-sound-0754.wav	32.92	5.32
common_voice_he_39890656.mp3	noise-free-sound-0707.wav	33.38	1.59
common_voice_he_39890657.mp3	noise-free-sound-0581.wav	3.31	4.74
common_voice_he_39891399.mp3	noise-free-sound-0239.wav	24.95	0.03
common_voice_he_39891400.mp3	noise-free-sound-0451.wav	35.52	5.53
common_voice_he_39891401.mp3	noise-free-sound-0674.wav	11.70	2.42
common_voice_he_39891402.mp3	noise-free-sound-0754.wav	37.02	3.49
common_voice_he_39891403.mp3	noise-free-sound-0761.wav	28.06	4.75
common_voice_he_39891404.mp3	noise-free-sound-0230.wav	27.45	5.57
common_voice_he_39891405.mp3	noise-free-sound-0451.wav	20.08	1.29
common_voice_he_39891406.mp3	noise-free-sound-0030.wav	69.08	4.90
common_voice_he_39891407.mp3	noise-free-sound-0269.wav	20.52	4.22
common_voice_he_39891408.mp3	noise-free-sound-0301.wav	89.67	1.65
common_voice_he_39891414.mp3	noise-free-sound-0723.wav	0.56	5.00
common_voice_he_39891415.mp3	noise-free-sound-0156.wav	30.07	4.36
common_voice_he_39891416.mp3	noise-free-sound-0502.wav	53.38	5.84
common_voice_he_39891417.mp3	noise-free-sound-0066.wav	10.31	1.93
common_voice_he_39891418.mp3	noise-free-sound-0117.wav	13.18	2.68
common_voice_he_39891424.mp3	noise-free-sound-0011.wav	10.67	4.44
common_voice_he_39891425.mp3	noise-free-sound-0141.wav	54.53	4.30
common_voice_he_39891426.mp3	noise-free-sound-0531.wav	15.01	1.72
common_voice_he_39891427.mp3	noise-free-sound-0699.wav	97.50	3.60
common_voice_he_39891428.mp3	noise-free-sound-0322.wav	18.19	3.83
common_voice_he_39897631.mp3	noise-free-sound-0651.wav	21.04	2.85
common_voice_he_39897632.mp3	noise-free-sound-0644.wav	5.47	4.98
common_voice_he_39897633.mp3	noise-free-sound-0301.wav	73.20	0.70
common_voice_he_39897634.mp3	noise-free-sound-0788.wav	23.28	0.43
common_voice_he_39897635.mp3	noise-free-sound-0729.wav	88.84	3.78
common_voice_he_39897636.mp3	noise-free-sound-0551.wav	11.98	2.48
common_voice_he_39897637.mp3	noise-free-sound-0011.wav	17.42	2.00
common_voice_he_39897638.mp3	noise-free-sound-0677.wav	79.55	3.21
common_voice_he_39897639.mp3	noise-free-sound-0723.wav	54.86	0.23
common_voice_he_39897640.mp3	noise-free-sound-0035.wav	15.71	2.65
common_voice_he_39897641.mp3	noise-free-sound-0546.wav	94.42	2.30
common_voice_he_39897642.mp3	noise-free-sound-0155.wav	45.63	3.23
common_voice_he_39897643.mp3	noise-free-sound-0234.wav	16.25	2.30
common_voice_he_39897644.mp3	noise-free-sound-0322.wav	15.79	2.57
common_voice_he_39897645.mp3	noise-free-sound-0606.wav	10.20	2.09
common_voice_he_39897646.mp3	noise-free-sound-0841.wav	41.88	1.52
common_voice_he_39897647.mp3	noise-free-sound-0012.wav	0.00	3.43
common_voice_he_39897648.mp3	noise-free-sound-0651.wav	17.86	1.56
common_voice_he_39897649.mp3	noise-free-sound-0059.wav	16.45	2.01
common_voice_he_39897650.mp3	noise-free-sound-0546.wav	58.20	5.82
common_voice_he_39897651.mp3	noise-free-sound-0644.wav	56.62	0.38
common_voice_he_39897652.mp3	noise-free-sound-0067.wav	29.18	5.91
common_voice_he_39897653.mp3	noise-free-sound-0249.wav	17.96	4.87
common_voice_he_39897654.mp3	noise-free-sound-0545.wav	13.76	2.27
common_voice_he_39897655.mp3	noise-free-sound-0165.wav	7.62	0.90
common_voice_he_39897656.mp3	noise-free-sound-0064.wav	84.43	4.36
common_voice_he_39897657.mp3	noise-free-sound-0606.wav	79.12	1.80
common_voice_he_39897658.mp3	noise-free-sound-0647.wav	32.68	5.46
common_voice_he_39897659.mp3	noise-free-sound-0173.wav	91.65	0.98
common_voice_he_39897660.mp3	noise-free-sound-0184.wav	4.04	2.11
common_voice_he_39897661.mp3	noise-free-sound-0256.wav	17.71	4.06
common_voice_he_39897662.mp3	noise-free-sound-0502.wav	46.80	4.07
common_voice_he_39897663.mp3	noise-free-sound-0042.wav	135.20	0.18
common_voice_he_39897664.mp3	noise-free-sound-0287.wav	17.50	2.19
common_voice_he_39897665.mp3	noise-free-sound-0598.wav	9.51	5.92
common_voice_he_39897666.mp3	noise-free-sound-0418.wav	20.84	0.25
common_voice_he_39897667.mp3	noise-free-sound-0640.wav	12.93	3.36
common_voice_he_39897668.mp3	noise-free-sound-0418.wav	36.20	4.80
common_voice_he_39897669.mp3	noise-free-sound-0828.wav	37.89	3.95
common_voice_he_39897670.mp3	noise-free-sound-0725.wav	16.68	3.85
common_voice_he_39897671.mp3	noise-free-sound-0494.wav	22.39	3.78
common_voice_he_39897672.mp3	noise-free-sound-0715.wav	9.74	5.46
common_voice_he_39897673.mp3	noise-free-sound-0165.wav	19.77	3.47
common_voice_he_39897674.mp3	noise-free-sound-0041.wav	36.14	2.90
common_voice_he_39897675.mp3	noise-free-sound-0729.wav	70.77	3.82
common_voice_he_39897676.mp3	noise-free-sound-0454.wav	9.23	4.48
common_voice_he_39897677.mp3	noise-free-sound-0646.wav	23.69	4.46
common_voice_he_39897678.mp3	noise-free-sound-0119.wav	61.68	2.31
common_voice_he_39897679.mp3	noise-free-sound-0436.wav	0.61	5.90
common_voice_he_39897680.mp3	noise-free-sound-0442.wav	51.09	4.12
common_voice_he_39897681.mp3	noise-free-sound-0461.wav	26.91	0.69
common_voice_he_39897682.mp3	noise-free-sound-0804.wav	1.94	5.74
common_voice_he_39897683.mp3	noise-free-sound-0256.wav	19.40	5.99
common_voice_he_39897684.mp3	noise-free-sound-0433.wav	22.33	3.03
common_voice_he_39897720.mp3	noise-free-sound-0494.wav	47.14	2.11
common_voice_he_39897721.mp3	noise-free-sound-0032.wav	30.10	0.31
common_voice_he_39897722.mp3	noise-free-sound-0592.wav	13.06	5.05
common_voice_he_39897723.mp3	noise-free-sound-0244.wav	100.16	5.98
common_voice_he_39897724.mp3	noise-free-sound-0560.wav	102.20	4.50
common_voice_he_39903459.mp3	noise-free-sound-0732.wav	2.83	3.80
common_voice_he_39903460.mp3	noise-free-sound-0418.wav	20.64	2.74
common_voice_he_39903461.mp3	noise-free-sound-0660.wav	1.82	5.05
common_voice_he_39903462.mp3	noise-free-sound-0298.wav	18.05	0.13
common_voice_he_39903463.mp3	noise-free-sound-0235.wav	153.56	4.15
common_voice_he_39903464.mp3	noise-free-sound-0709.wav	8.82	0.11
common_voice_he_39903465.mp3	noise-free-sound-0131.wav	20.61	1.11
common_voice_he_39903466.mp3	noise-free-sound-0489.wav	15.19	5.62
common_voice_he_39903467.mp3	noise-free-sound-0699.wav	11.66	2.00
common_voice_he_39903468.mp3	noise-free-sound-0266.wav	13.19	0.78
common_voice_he_39903828.mp3	noise-free-sound-0699.wav	81.66	4.18
common_voice_he_39903829.mp3	noise-free-sound-0708.wav	52.96	1.84
common_voice_he_39903830.mp3	noise-free-sound-0177.wav	95.25	2.14
common_voice_he_39903831.mp3	noise-free-sound-0156.wav	36.18	3.95
common_voice_he_39918055.mp3	noise-free-sound-0728.wav	4.22	2.32
common_voice_he_39918056.mp3	noise-free-sound-0177.wav	21.14	4.64
common_voice_he_39918057.mp3	noise-free-sound-0729.wav	67.26	1.17
common_voice_he_39918058.mp3	noise-free-sound-0497.wav	232.37	5.83
common_voice_he_39918059.mp3	noise-free-sound-0818.wav	16.62	4.86
common_voice_he_39918065.mp3	noise-free-sound-0761.wav	25.53	1.87
common_voice_he_39918066.mp3	noise-free-sound-0334.wav	55.05	3.44
common_voice_he_39918067.mp3	noise-free-sound-0598.wav	31.14	5.86
common_voice_he_39918068.mp3	noise-free-sound-0241.wav	23.13	3.46
common_voice_he_39918069.mp3	noise-free-sound-0154.wav	12.82	4.41
common_voice_he_39924476.mp3	noise-free-sound-0278.wav	24.67	3.15
common_voice_he_39924477.mp3	noise-free-sound-0754.wav	17.19	1.61
common_voice_he_39924478.mp3	noise-free-sound-0173.wav	27.04	2.51
common_voice_he_39924479.mp3	noise-free-sound-0383.wav	22.86	0.86
common_voice_he_39924481.mp3	noise-free-sound-0792.wav	13.75	5.73
common_voice_he_39924486.mp3	noise-free-sound-0726.wav	16.09	3.61
common_voice_he_39924487.mp3	noise-free-sound-0446.wav	7.29	1.73
common_voice_he_39924488.mp3	noise-free-sound-0700.wav	4.61	3.20
common_voice_he_39924489.mp3	noise-free-sound-0267.wav	26.71	2.65
common_voice_he_39924490.mp3	noise-free-sound-0235.wav	12.57	0.69
common_voice_he_39924491.mp3	noise-sound-bible-0045.wav	47.20	1.59
common_voice_he_39924492.mp3	noise-free-sound-0383.wav	25.63	4.77
common_voice_he_39924493.mp3	noise-free-sound-0770.wav	29.16	5.33
common_voice_he_39924494.mp3	noise-free-sound-0819.wav	1.51	3.13
common_voice_he_39924495.mp3	noise-free-sound-0545.wav	16.63	0.84
common_voice_he_39925715.mp3	noise-free-sound-0165.wav	21.75	3.09
common_voice_he_39925716.mp3	noise-free-sound-0301.wav	68.00	0.48
common_voice_he_39925717.mp3	noise-free-sound-0770.wav	19.03	4.49
common_voice_he_39925718.mp3	noise-free-sound-0710.wav	30.27	1.74
common_voice_he_39925719.mp3	noise-free-sound-0451.wav	38.59	5.12
common_voice_he_39925720.mp3	noise-free-sound-0248.wav	41.32	3.61
common_voice_he_39925721.mp3	noise-free-sound-0266.wav	11.78	1.78
common_voice_he_39925722.mp3	noise-free-sound-0443.wav	30.77	3.08
common_voice_he_39925723.mp3	noise-free-sound-0842.wav	122.20	3.27
common_voice_he_39925724.mp3	noise-free-sound-0780.wav	24.17	1.97
common_voice_he_39925725.mp3	noise-free-sound-0580.wav	25.11	0.68
common_voice_he_39925726.mp3	noise-free-sound-0048.wav	372.00	2.39
common_voice_he_39925727.mp3	noise-free-sound-0651.wav	51.52	2.50
common_voice_he_39925728.mp3	noise-free-sound-0137.wav	6.06	3.23
common_voice_he_39925729.mp3	noise-free-sound-0646.wav	31.19	3.93
common_voice_he_39925730.mp3	noise-free-sound-0792.wav	37.81	4.70
common_voice_he_39925731.mp3	noise-free-sound-0572.wav	109.02	2.64
common_voice_he_39925732.mp3	noise-free-sound-0067.wav	15.45	0.33
common_voice_he_39925733.mp3	noise-free-sound-0030.wav	18.35	2.36
common_voice_he_39925734.mp3	noise-free-sound-0457.wav	9.28	5.72
common_voice_he_39925735.mp3	noise-free-sound-0784.wav	23.14	1.49
common_voice_he_39925736.mp3	noise-free-sound-0581.wav	40.81	2.89
common_voice_he_39925737.mp3	noise-free-sound-0064.wav	75.44	4.64
common_voice_he_39927741.mp3	noise-sound-bible-0044.wav	21.78	3.90
common_voice_he_39927742.mp3	noise-free-sound-0177.wav	60.94	3.19
common_voice_he_39927743.mp3	noise-free-sound-0055.wav	23.08	0.41
common_voice_he_39927744.mp3	noise-free-sound-0161.wav	26.81	2.79
common_voice_he_39927745.mp3	noise-free-sound-0836.wav	37.79	0.44
common_voice_he_39927751.mp3	noise-sound-bible-0060.wav	1.67	4.05
common_voice_he_39927752.mp3	noise-free-sound-0247.wav	3.77	2.29
common_voice_he_39927753.mp3	noise-free-sound-0606.wav	75.16	2.10
common_voice_he_39927754.mp3	noise-free-sound-0761.wav	13.00	2.33
common_voice_he_39927755.mp3	noise-free-sound-0804.wav	4.40	3.47
common_voice_he_39927766.mp3	noise-free-sound-0278.wav	24.09	3.33
common_voice_he_39927767.mp3	noise-free-sound-0160.wav	17.89	5.50
common_voice_he_39927768.mp3	noise-free-sound-0397.wav	29.01	0.70
common_voice_he_39927769.mp3	noise-free-sound-0497.wav	251.62	0.26
common_voice_he_39927770.mp3	noise-free-sound-0732.wav	3.30	1.72
common_voice_he_39927778.mp3	noise-free-sound-0160.wav	16.02	1.20
common_voice_he_39927780.mp3	noise-free-sound-0110.wav	31.03	2.72
common_voice_he_39927782.mp3	noise-free-sound-0152.wav	83.04	1.21
common_voice_he_39927784.mp3	noise-free-sound-0173.wav	13.72	4.43
common_voice_he_39927785.mp3	noise-free-sound-0606.wav	70.23	2.77
common_voice_he_39927786.mp3	noise-free-sound-0287.wav	23.87	0.96
common_voice_he_39931077.mp3	noise-free-sound-0239.wav	22.48	2.11
common_voice_he_39931078.mp3	noise-free-sound-0708.wav	11.89	3.19
common_voice_he_39931079.mp3	noise-free-sound-0708.wav	34.07	1.08
common_voice_he_39931080.mp3	noise-free-sound-0480.wav	10.48	5.01
common_voice_he_39931081.mp3	noise-free-sound-0840.wav	36.03	4.53
common_voice_he_39934718.mp3	noise-free-sound-0551.wav	2.80	5.07
common_voice_he_39934719.mp3	noise-free-sound-0840.wav	20.98	2.64
common_voice_he_39934720.mp3	noise-free-sound-0551.wav	9.34	2.41
common_voice_he_39934721.mp3	noise-free-sound-0032.wav	2.02	5.83
common_voice_he_39934722.mp3	noise-free-sound-0494.wav	11.30	3.03
common_voice_he_39934723.mp3	noise-free-sound-0568.wav	38.73	1.58
common_voice_he_39934724.mp3	noise-free-sound-0055.wav	33.56	5.09
common_voice_he_39934725.mp3	noise-free-sound-0270.wav	243.08	2.21
common_voice_he_39934726.mp3	noise-free-sound-0698.wav	55.42	4.65
common_voice_he_39934727.mp3	noise-free-sound-0290.wav	31.72	2.52
common_voice_he_39934728.mp3	noise-sound-bible-0044.wav	5.05	1.32
common_voice_he_39934729.mp3	noise-free-sound-0262.wav	23.48	2.55
common_voice_he_39934730.mp3	noise-free-sound-0770.wav	46.17	4.61
common_voice_he_39934731.mp3	noise-free-sound-0439.wav	0.59	5.52
common_voice_he_39934732.mp3	noise-free-sound-0160.wav	1.48	5.05
common_voice_he_39934733.mp3	noise-free-sound-0725.wav	18.51	5.89
common_voice_he_39934734.mp3	noise-free-sound-0592.wav	18.71	5.49
common_voice_he_39934735.mp3	noise-free-sound-0278.wav	19.03	5.01
common_voice_he_39934736.mp3	noise-free-sound-0397.wav	15.13	3.15
common_voice_he_39934737.mp3	noise-free-sound-0443.wav	14.12	2.36
common_voice_he_39934743.mp3	noise-free-sound-0699.wav	4.80	4.40
common_voice_he_39934744.mp3	noise-free-sound-0232.wav	1.11	0.06
common_voice_he_39934745.mp3	noise-free-sound-0459.wav	0.97	3.71
common_voice_he_39934746.mp3	noise-sound-bible-0054.wav	26.41	0.55
common_voice_he_39934747.mp3	noise-free-sound-0282.wav	3.11	2.66
common_voice_he_39934748.mp3	noise-free-sound-0840.wav	56.41	1.17
common_voice_he_39934749.mp3	noise-free-sound-0504.wav	5.13	4.14
common_voice_he_39934750.mp3	noise-free-sound-0636.wav	1.94	3.82
common_voice_he_39934751.mp3	noise-sound-bible-0059.wav	17.42	1.09
common_voice_he_39934752.mp3	noise-free-sound-0130.wav	19.62	2.15
common_voice_he_39934753.mp3	noise-free-sound-0109.wav	17.55	4.76
common_voice_he_39934754.mp3	noise-free-sound-0641.wav	17.19	4.76
common_voice_he_39934755.mp3	noise-free-sound-0114.wav	14.49	3.51
common_voice_he_39934756.mp3	noise-free-sound-0480.wav	15.25	3.18
common_voice_he_39934757.mp3	noise-free-sound-0761.wav	5.25	3.60
common_voice_he_39934758.mp3	noise-free-sound-0076.wav	71.78	1.05
common_voice_he_39934759.mp3	noise-free-sound-0287.wav	33.62	5.89
common_voice_he_39934760.mp3	noise-free-sound-0430.wav	10.22	1.46
common_voice_he_39934761.mp3	noise-free-sound-0117.wav	8.03	3.94
common_voice_he_39934777.mp3	noise-free-sound-0266.wav	1.78	3.29
common_voice_he_39934778.mp3	noise-free-sound-0267.wav	28.74	4.22
common_voice_he_39934779.mp3	noise-free-sound-0270.wav	334.35	0.81
common_voice_he_39934780.mp3	noise-free-sound-0551.wav	5.70	4.17
common_voice_he_39934781.mp3	noise-free-sound-0272.wav	36.65	1.45
common_voice_he_39934782.mp3	noise-free-sound-0254.wav	8.14	5.21
common_voice_he_39937156.mp3	noise-free-sound-0780.wav	6.19	1.64
common_voice_he_39937157.mp3	noise-free-sound-0336.wav	30.43	5.23
common_voice_he_39937158.mp3	noise-free-sound-0454.wav	7.23	4.67
common_voice_he_39937159.mp3	noise-free-sound-0580.wav	32.05	3.09
common_voice_he_39937160.mp3	noise-free-sound-0334.wav	160.85	3.54
common_voice_he_39937161.mp3	noise-free-sound-0726.wav	79.20	4.65
common_voice_he_39937162.mp3	noise-free-sound-0441.wav	2.31	3.76
common_voice_he_39937163.mp3	noise-free-sound-0334.wav	116.97	0.20
common_voice_he_39937164.mp3	noise-free-sound-0646.wav	23.24	0.28
common_voice_he_39937165.mp3	noise-free-sound-0818.wav	51.12	0.27
common_voice_he_39937166.mp3	noise-free-sound-0733.wav	15.59	1.02
common_voice_he_39937167.mp3	noise-free-sound-0567.wav	48.38	4.31
common_voice_he_39937168.mp3	noise-free-sound-0677.wav	64.85	4.68
common_voice_he_39937169.mp3	noise-free-sound-0439.wav	8.04	0.55
common_voice_he_39937170.mp3	noise-free-sound-0064.wav	48.21	4.48
common_voice_he_39937171.mp3	noise-free-sound-0086.wav	15.72	3.75
common_voice_he_39937172.mp3	noise-free-sound-0660.wav	18.17	4.05
common_voice_he_39937173.mp3	noise-free-sound-0216.wav	12.39	0.82
common_voice_he_39937174.mp3	noise-free-sound-0752.wav	15.81	4.05
common_voice_he_39937175.mp3	noise-free-sound-0580.wav	96.56	5.44
common_voice_he_39937181.mp3	noise-free-sound-0288.wav	34.52	4.11
common_voice_he_39937182.mp3	noise-free-sound-0455.wav	78.37	0.06
common_voice_he_39937203.mp3	noise-free-sound-0439.wav	26.31	4.60
common_voice_he_39937204.mp3	noise-free-sound-0681.wav	65.92	0.15
common_voice_he_39937205.mp3	noise-free-sound-0522.wav	24.00	1.08
common_voice_he_39937206.mp3	noise-free-sound-0497.wav	92.42	3.40
common_voice_he_39937207.mp3	noise-free-sound-0784.wav	21.54	1.37
common_voice_he_39937253.mp3	noise-free-sound-0640.wav	22.87	1.24
common_voice_he_39937264.mp3	noise-free-sound-0551.wav	2.34	4.71
common_voice_he_39937265.mp3	noise-free-sound-0251.wav	15.22	0.90
common_voice_he_39937266.mp3	noise-free-sound-0531.wav	11.42	1.79
common_voice_he_39937267.mp3	noise-free-sound-0685.wav	16.14	4.53
common_voice_he_39937268.mp3	noise-free-sound-0234.wav	20.74	0.76
common_voice_he_39937269.mp3	noise-free-sound-0293.wav	21.30	3.21
common_voice_he_39937270.mp3	noise-free-sound-0384.wav	12.32	1.60
common_voice_he_39937271.mp3	noise-free-sound-0489.wav	0.26	4.75
common_voice_he_39937272.mp3	noise-free-sound-0165.wav	19.33	2.68
common_voice_he_39937278.mp3	noise-free-sound-0502.wav	7.64	4.75
common_voice_he_39937279.mp3	noise-free-sound-0109.wav	21.95	0.87
common_voice_he_39937280.mp3	noise-free-sound-0551.wav	22.90	5.35
common_voice_he_39937281.mp3	noise-free-sound-0818.wav	5.72	4.87
common_voice_he_39937282.mp3	noise-free-sound-0840.wav	3.12	5.64
common_voice_he_39939961.mp3	noise-free-sound-0726.wav	95.51	0.29
common_voice_he_39939962.mp3	noise-free-sound-0119.wav	16.21	1.96
common_voice_he_39939963.mp3	noise-free-sound-0531.wav	20.48	5.14
common_voice_he_39939964.mp3	noise-free-sound-0032.wav	9.43	0.11
common_voice_he_39939965.mp3	noise-free-sound-0322.wav	17.00	0.38
common_voice_he_39939976.mp3	noise-free-sound-0348.wav	28.37	4.21
common_voice_he_39939977.mp3	noise-free-sound-0792.wav	5.17	4.94
common_voice_he_39939978.mp3	noise-free-sound-0606.wav	23.62	3.33
common_voice_he_39939979.mp3	noise-free-sound-0572.wav	40.61	2.56
common_voice_he_39939980.mp3	noise-free-sound-0261.wav	52.94	3.82
common_voice_he_39939981.mp3	noise-free-sound-0840.wav	61.33	1.36
common_voice_he_39939982.mp3	noise-free-sound-0233.wav	27.33	5.65
common_voice_he_39939983.mp3	noise-free-sound-0119.wav	18.41	4.89
common_voice_he_39939984.mp3	noise-free-sound-0660.wav	6.74	3.61
common_voice_he_39939985.mp3	noise-free-sound-0813.wav	58.40	5.63
common_voice_he_39939996.mp3	noise-free-sound-0784.wav	13.02	4.26
common_voice_he_39939997.mp3	noise-free-sound-0322.wav	14.58	1.74
common_voice_he_39939998.mp3	noise-free-sound-0381.wav	39.57	0.51
common_voice_he_39939999.mp3	noise-free-sound-0761.wav	1.91	4.89
common_voice_he_39940000.mp3	noise-sound-bible-0048.wav	5.73	3.35
common_voice_he_39940011.mp3	noise-free-sound-0055.wav	11.47	4.96
common_voice_he_39940012.mp3	noise-free-sound-0729.wav	149.54	5.67
common_voice_he_39940013.mp3	noise-free-sound-0381.wav	27.02	3.51
common_voice_he_39940014.mp3	noise-free-sound-0105.wav	167.53	1.61
common_voice_he_39940015.mp3	noise-free-sound-0154.wav	40.86	4.80
common_voice_he_39940016.mp3	noise-free-sound-0723.wav	49.19	5.83
common_voice_he_39940017.mp3	noise-free-sound-0733.wav	16.02	3.56
common_voice_he_39940018.mp3	noise-free-sound-0381.wav	35.85	2.30
common_voice_he_39940019.mp3	noise-free-sound-0792.wav	13.73	4.58
common_voice_he_39940020.mp3	noise-free-sound-0086.wav	18.64	5.58
common_voice_he_39940021.mp3	noise-free-sound-0647.wav	56.06	4.48
common_voice_he_39940022.mp3	noise-free-sound-0293.wav	11.71	1.41
common_voice_he_39940023.mp3	noise-free-sound-0114.wav	94.55	4.80
common_voice_he_39940024.mp3	noise-free-sound-0836.wav	7.63	4.50
common_voice_he_39940025.mp3	noise-free-sound-0256.wav	22.59	4.32
common_voice_he_39940026.mp3	noise-free-sound-0324.wav	9.25	1.46
common_voice_he_39940027.mp3	noise-free-sound-0002.wav	28.98	1.67
common_voice_he_39940028.mp3	noise-free-sound-0066.wav	53.37	3.50
common_voice_he_39940029.mp3	noise-free-sound-0154.wav	50.51	2.85
common_voice_he_39940030.mp3	noise-free-sound-0671.wav	50.25	0.40
common_voice_he_39940031.mp3	noise-free-sound-0080.wav	1.54	3.35
common_voice_he_39940032.mp3	noise-free-sound-0156.wav	29.45	5.45
common_voice_he_39940033.mp3	noise-free-sound-0015.wav	54.09	5.28
common_voice_he_39940034.mp3	noise-free-sound-0105.wav	45.86	1.25
common_voice_he_39940035.mp3	noise-free-sound-0177.wav	51.81	2.19
